Season,League,Player_id,Player,Age,Birth_date,Nation,Height,Team,Appearances,Minutes,Position,Rating,Shots Total,Shots On,Goals,Assists,Passes Total,Passes Key,Tackles Total,Blocks,Interceptions,Duels Total,Duels Won,Dribbles Attempted,Dribbles Success,Fouls Drawn,Fouls Committed,Yellow Cards,Red Cards,Weekly Wages $
2024-25,England League Two,19869.0,H Mnoga,23.8,2002-04-16 00:00:00,Tanzania,185.0,Salford,39.0,2881.0,Defender,6.92647294,18.0,10.0,1.0,4.0,962.0,25.0,78.0,8.0,31.0,628.0,304.0,101.0,41.0,67.0,76.0,12.0,0.0,0.0
2025-26,England League Two,19869.0,H Mnoga,23.8,2002-04-16 00:00:00,Tanzania,185.0,Salford,13.0,883.0,Defender,6.1476,9.0,4.0,0.0,0.0,288.0,8.0,26.0,4.0,9.0,261.0,105.0,38.0,8.0,19.0,30.0,7.0,1.0,0.0
2025-26,0,0.0,H Moldovan,0.0,0,0,0.0,Atl Madrid,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23411.0
2024-25,Portugal Liga I,32960.0,H Morita,30.7,1995-05-10 00:00:00,Japan,177.0,Sporting,23.0,1293.0,Midfielder,6.77843424,10.0,5.0,2.0,3.0,778.0,20.0,35.0,3.0,12.0,126.0,71.0,16.0,8.0,9.0,17.0,1.0,0.0,0.0
2025-26,Portugal Liga I,32960.0,H Morita,30.7,1995-05-10 00:00:00,Japan,177.0,Sporting,16.0,764.0,Midfielder,6.5952,3.0,0.0,0.0,1.0,525.0,8.0,18.0,3.0,9.0,91.0,39.0,10.0,3.0,5.0,18.0,1.0,0.0,0.0
2023-24,England League One,328421.0,H Neal,56.1,1970-01-01 00:00:00,England,180.0,Carlisle,21.0,1823.0,Midfielder,6.628570559999999,9.0,4.0,0.0,0.0,1017.0,14.0,58.0,10.0,32.0,239.0,144.0,5.0,5.0,29.0,28.0,7.0,0.0,0.0
2024-25,England League Two,328421.0,H Neal,24.7,2001-05-12 00:00:00,England,180.0,Carlisle,21.0,1341.0,Midfielder,6.59657088,9.0,4.0,1.0,0.0,842.0,7.0,50.0,5.0,15.0,179.0,109.0,9.0,6.0,18.0,29.0,8.0,0.0,0.0
2024-25,England League Two,328421.0,H Neal,24.7,2001-05-12 00:00:00,England,180.0,Fleetwood Town,21.0,1332.0,Midfielder,6.59657088,9.0,4.0,0.0,0.0,842.0,7.0,50.0,5.0,15.0,179.0,109.0,9.0,6.0,18.0,29.0,4.0,0.0,0.0
2025-26,England League Two,328421.0,H Neal,24.7,2001-05-12 00:00:00,England,180.0,Fleetwood Town,24.0,1450.0,Midfielder,6.8502,5.0,2.0,0.0,2.0,654.0,21.0,40.0,16.0,20.0,191.0,113.0,7.0,6.0,18.0,26.0,7.0,0.0,0.0
2023-24,England League One,328421.0,H Neal,56.1,1970-01-01 00:00:00,England,180.0,Stevenage,5.0,164.0,Midfielder,6.2142849,9.0,4.0,0.0,0.0,1017.0,14.0,58.0,10.0,32.0,239.0,144.0,5.0,5.0,29.0,28.0,2.0,0.0,0.0
2025-26,Italy Serie A,881.0,H Nicolussi,25.6,2000-06-18 00:00:00,Italy,180.0,Fiorentina,11.0,591.0,Midfielder,6.256,3.0,1.0,0.0,1.0,315.0,10.0,12.0,0.0,3.0,70.0,33.0,7.0,2.0,15.0,15.0,4.0,0.0,0.0
2023-24,Italy Serie A,881.0,H Nicolussi,56.1,1970-01-01 00:00:00,Italy,180.0,Juventus,8.0,266.0,Midfielder,6.1425,1.0,0.0,0.0,1.0,117.0,8.0,5.0,1.0,0.0,29.0,17.0,4.0,0.0,10.0,1.0,1.0,0.0,0.0
2024-25,Italy Serie A,881.0,H Nicolussi,25.6,2000-06-18 00:00:00,Italy,180.0,Venezia,35.0,2870.0,Midfielder,7.13642813,40.0,20.0,4.0,2.0,1335.0,29.0,48.0,12.0,28.0,303.0,130.0,46.0,17.0,38.0,50.0,6.0,0.0,7335.0
2024-25,Spain La Liga,162170.0,H Novoa,23.0,2003-01-24 00:00:00,Spain,182.0,Alaves,5.0,234.0,Attacker,5.8500000000000005,1.0,0.0,0.0,0.0,52.0,2.0,8.0,1.0,0.0,30.0,13.0,9.0,3.0,1.0,1.0,0.0,0.0,6938.0
2025-26,0,0.0,H Novoa,0.0,0,0,0.0,Alaves,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7879.0
2023-24,England Championship,44946.0,H Odoffin,56.1,1970-01-01 00:00:00,England,191.0,Rotherham,38.0,3106.0,Defender,6.91127019,23.0,8.0,4.0,0.0,1032.0,12.0,79.0,33.0,72.0,381.0,227.0,24.0,16.0,38.0,51.0,4.0,0.0,0.0
2024-25,England League One,44946.0,H Odoffin,27.8,1998-04-13 00:00:00,England,191.0,Rotherham,44.0,3938.0,Defender,7.43238627,43.0,14.0,5.0,1.0,1355.0,20.0,84.0,39.0,75.0,663.0,414.0,34.0,18.0,58.0,51.0,6.0,0.0,0.0
2025-26,England League Two,328098.0,H Ogunneye,20.2,2005-11-12 00:00:00,England,179.0,Newport County,15.0,1246.0,Defender,6.2371,2.0,2.0,1.0,0.0,363.0,3.0,21.0,6.0,8.0,133.0,63.0,21.0,8.0,23.0,19.0,3.0,0.0,0.0
2024-25,France Ligue 1,237232.0,H Ojediran,22.2,2003-11-14 00:00:00,Nigeria,172.0,Lens,17.0,401.0,Midfielder,6.0779996999999995,5.0,3.0,1.0,0.0,247.0,2.0,28.0,2.0,10.0,94.0,46.0,10.0,6.0,3.0,17.0,5.0,0.0,2379.0
2025-26,0,0.0,H Ojediran,0.0,0,0,0.0,Lens,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2701.0
2025-26,Belgium Jupiler,361359.0,H Ozdemir,20.4,2005-08-18 00:00:00,Turkiye,177.0,Mechelen,7.0,192.0,Midfielder,5.8229999999999995,1.0,0.0,0.0,0.0,51.0,1.0,5.0,0.0,0.0,37.0,17.0,9.0,5.0,4.0,3.0,1.0,0.0,0.0
2023-24,Scotland Premier,45071.0,H Paton,56.1,1970-01-01 00:00:00,Canada,175.0,Motherwell,26.0,1915.0,Midfielder,6.762840000000001,15.0,5.0,2.0,0.0,688.0,13.0,61.0,7.0,27.0,247.0,133.0,35.0,24.0,31.0,24.0,4.0,1.0,0.0
2024-25,Scotland Premier,45071.0,H Paton,27.7,1998-05-23 00:00:00,Canada,175.0,Motherwell,21.0,929.0,Midfielder,6.26666604,7.0,2.0,0.0,3.0,313.0,10.0,22.0,1.0,8.0,122.0,51.0,15.0,10.0,12.0,16.0,3.0,0.0,0.0
2023-24,England League Two,17575.0,H Pell,56.1,1970-01-01 00:00:00,England,193.0,AFC Wimbledon,26.0,552.0,Midfielder,6.0562494000000004,11.0,3.0,1.0,1.0,244.0,10.0,5.0,1.0,4.0,180.0,84.0,4.0,2.0,15.0,11.0,4.0,0.0,0.0
2025-26,England League Two,17575.0,H Pell,34.3,1991-10-21 00:00:00,England,193.0,Cheltenham,3.0,93.0,Midfielder,5.283,0.0,0.0,0.0,0.0,41.0,0.0,1.0,1.0,1.0,15.0,5.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0
2024-25,Portugal Liga I,162593.0,H Pereira,23.9,2002-02-15 00:00:00,Portugal,178.0,Casa Pia,24.0,744.0,Attacker,6.09883272,4.0,4.0,1.0,1.0,155.0,14.0,6.0,0.0,5.0,76.0,27.0,28.0,10.0,8.0,15.0,1.0,0.0,0.0
2024-25,Netherlands Eredivisie,200078.0,H Petrov,23.6,2002-06-24 00:00:00,Bulgaria,186.0,Heerenveen,7.0,449.0,Defender,6.3257139,4.0,4.0,1.0,0.0,268.0,0.0,10.0,3.0,7.0,49.0,21.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0
2025-26,Netherlands Eredivisie,200078.0,H Petrov,23.6,2002-06-24 00:00:00,Bulgaria,186.0,Heerenveen,9.0,219.0,Defender,5.904,0.0,0.0,0.0,0.0,102.0,2.0,3.0,1.0,2.0,19.0,13.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0
2023-24,England Championship,17685.0,H Pickering,56.1,1970-01-01 00:00:00,England,185.0,Blackburn,36.0,3005.0,Defender,6.82251372,11.0,7.0,1.0,1.0,1478.0,31.0,72.0,11.0,35.0,269.0,165.0,13.0,5.0,34.0,22.0,3.0,1.0,0.0
2024-25,England Championship,17685.0,H Pickering,27.1,1998-12-29 00:00:00,England,185.0,Blackburn,15.0,1040.0,Defender,6.302,2.0,1.0,0.0,1.0,441.0,7.0,18.0,3.0,10.0,93.0,51.0,8.0,3.0,12.0,13.0,2.0,0.0,0.0
2025-26,England Championship,17685.0,H Pickering,27.1,1998-12-29 00:00:00,England,185.0,Blackburn,6.0,262.0,Defender,5.67,3.0,1.0,0.0,0.0,88.0,1.0,1.0,0.0,0.0,28.0,11.0,1.0,0.0,3.0,4.0,0.0,0.0,0.0
2023-24,Italy Serie A,136016.0,H Rafia,56.1,1970-01-01 00:00:00,Tunisia,180.0,Lecce,28.0,1210.0,Midfielder,6.29103648,8.0,3.0,1.0,0.0,461.0,15.0,44.0,1.0,11.0,203.0,99.0,26.0,12.0,34.0,31.0,4.0,0.0,0.0
2024-25,Italy Serie A,136016.0,H Rafia,26.8,1999-04-02 00:00:00,Tunisia,180.0,Lecce,18.0,1066.0,Midfielder,6.41811038,6.0,2.0,0.0,0.0,479.0,16.0,44.0,2.0,4.0,167.0,84.0,17.0,10.0,25.0,26.0,4.0,0.0,8128.0
2025-26,0,0.0,H Rafia,0.0,0,0,0.0,Lecce,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9229.0
2024-25,0,0.0,H RafnValdimarsson,0.0,0,0,0.0,Brentford,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12213.0
2025-26,0,0.0,H RafnValdimarsson,0.0,0,0,0.0,Brentford,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13577.0
2023-24,England League Two,233266.0,H Ransom,56.1,1970-01-01 00:00:00,England,182.0,Crawley Town,20.0,1712.0,Defender,6.624,3.0,1.0,1.0,1.0,1007.0,4.0,25.0,9.0,33.0,190.0,109.0,6.0,5.0,2.0,18.0,1.0,0.0,0.0
2023-24,England Premier,19480.0,H Reed,56.1,1970-01-01 00:00:00,England,181.0,Fulham,27.0,1323.0,Midfielder,6.36192,7.0,2.0,0.0,2.0,722.0,15.0,29.0,9.0,11.0,128.0,53.0,10.0,5.0,10.0,26.0,6.0,0.0,0.0
2024-25,England Premier,19480.0,H Reed,31.0,1995-01-27 00:00:00,England,181.0,Fulham,12.0,99.0,Midfielder,5.768181,3.0,2.0,0.0,0.0,48.0,1.0,6.0,0.0,1.0,22.0,9.0,1.0,0.0,2.0,6.0,2.0,0.0,61063.0
2025-26,0,0.0,H Reed,0.0,0,0,0.0,Fulham,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67885.0
2025-26,Spain La Liga,313025.0,H Rincon,23.0,2003-01-27 00:00:00,Spain,183.0,Ath Bilbao,5.0,194.0,Defender,5.647500000000001,2.0,0.0,0.0,0.0,61.0,3.0,1.0,2.0,2.0,20.0,8.0,3.0,3.0,2.0,3.0,1.0,0.0,3377.0
2025-26,Spain La Liga,313025.0,H Rincon,23.0,2003-01-27 00:00:00,Spain,183.0,Girona,17.0,940.0,Defender,6.363199999999999,3.0,0.0,0.0,0.0,394.0,7.0,21.0,4.0,4.0,110.0,59.0,11.0,5.0,25.0,16.0,2.0,0.0,0.0
2023-24,England Championship,137300.0,H Roberts,56.1,1970-01-01 00:00:00,England,175.0,Bristol City,23.0,1250.0,Defender,6.306173299999999,4.0,2.0,1.0,0.0,804.0,17.0,15.0,2.0,14.0,117.0,55.0,14.0,6.0,14.0,15.0,4.0,0.0,0.0
2024-25,England Championship,137300.0,H Roberts,23.7,2002-05-10 00:00:00,England,175.0,Bristol City,32.0,1760.0,Defender,6.44799936,6.0,3.0,1.0,1.0,693.0,22.0,16.0,8.0,13.0,186.0,85.0,25.0,13.0,13.0,18.0,5.0,0.0,0.0
2025-26,England Championship,137300.0,H Roberts,23.7,2002-05-10 00:00:00,England,175.0,Bristol City,12.0,383.0,Defender,5.886,2.0,0.0,0.0,0.0,166.0,6.0,3.0,0.0,4.0,31.0,12.0,5.0,3.0,2.0,4.0,1.0,0.0,0.0
2023-24,England League Two,20174.0,H Rodgers,56.1,1970-01-01 00:00:00,England,188.0,Grimsby,42.0,3768.0,Defender,7.24188056,23.0,6.0,1.0,0.0,1633.0,14.0,48.0,34.0,67.0,421.0,279.0,11.0,8.0,32.0,25.0,7.0,0.0,0.0
2024-25,England League Two,20174.0,H Rodgers,29.3,1996-10-20 00:00:00,England,188.0,Grimsby,44.0,3824.0,Defender,7.23575,25.0,11.0,4.0,0.0,1380.0,16.0,35.0,29.0,68.0,411.0,268.0,10.0,2.0,46.0,19.0,7.0,1.0,0.0
2025-26,England League Two,20174.0,H Rodgers,29.3,1996-10-20 00:00:00,England,188.0,Grimsby,26.0,2328.0,Defender,7.1173,10.0,1.0,1.0,1.0,926.0,15.0,29.0,7.0,20.0,243.0,171.0,21.0,9.0,26.0,11.0,5.0,0.0,0.0
2024-25,0,0.0,H Sabanovic,0.0,0,0,0.0,Angers,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3568.0
2024-25,Belgium Jupiler,351886.0,H Sahabo,20.6,2005-06-16 00:00:00,Rwanda,183.0,Beerschot,15.0,1220.0,Midfielder,6.3679996800000005,1.0,1.0,0.0,0.0,520.0,7.0,19.0,5.0,12.0,72.0,40.0,14.0,4.0,17.0,4.0,2.0,0.0,0.0
2025-26,Belgium Jupiler,351886.0,H Sahabo,20.6,2005-06-16 00:00:00,Rwanda,183.0,Standard Liege,14.0,602.0,Midfielder,6.251,2.0,1.0,0.0,0.0,267.0,1.0,16.0,3.0,6.0,45.0,24.0,3.0,1.0,5.0,13.0,4.0,0.0,0.0
2025-26,Portugal Liga I,309155.0,H Santos,25.0,2001-02-01 00:00:00,Brazil,182.0,Gil Vicente,14.0,531.0,Defender,6.2604,2.0,0.0,0.0,1.0,175.0,3.0,16.0,2.0,8.0,60.0,29.0,9.0,3.0,3.0,7.0,3.0,0.0,0.0
2024-25,Portugal Liga I,309155.0,H Santos,25.0,2001-02-01 00:00:00,Brazil,182.0,Guimaraes,6.0,257.0,Defender,6.0599997000000005,2.0,1.0,0.0,0.0,131.0,1.0,7.0,1.0,1.0,32.0,14.0,7.0,3.0,2.0,4.0,0.0,0.0,0.0
2024-25,England Championship,309155.0,H Santos,25.0,2001-02-01 00:00:00,Brazil,182.0,QPR,6.0,319.0,Defender,5.8500000000000005,1.0,1.0,0.0,0.0,154.0,0.0,7.0,1.0,4.0,37.0,17.0,4.0,2.0,1.0,1.0,1.0,0.0,0.0
2023-24,England League Two,127158.0,H Saunders,56.1,1970-01-01 00:00:00,England,180.0,Tranmere,38.0,2166.0,Attacker,6.47857859,43.0,22.0,3.0,6.0,330.0,19.0,18.0,0.0,9.0,341.0,124.0,55.0,11.0,24.0,22.0,4.0,0.0,0.0
2024-25,England League Two,127158.0,H Saunders,28.5,1997-07-20 00:00:00,England,180.0,Tranmere,37.0,1724.0,Attacker,6.312,29.0,15.0,1.0,2.0,214.0,14.0,13.0,3.0,4.0,307.0,99.0,37.0,11.0,25.0,25.0,4.0,0.0,0.0
2024-25,France Ligue 1,420292.0,H Sekine,23.5,2002-08-11 00:00:00,Japan,187.0,Reims,15.0,882.0,Defender,6.26213272,3.0,0.0,0.0,0.0,453.0,6.0,10.0,11.0,6.0,81.0,36.0,10.0,6.0,7.0,6.0,1.0,0.0,0.0
2025-26,Portugal Liga I,580721.0,H Silva,56.1,1970-01-01 00:00:00,,182.0,Santa Clara,5.0,333.0,Defender,6.228,0.0,0.0,0.0,0.0,220.0,1.0,10.0,2.0,4.0,53.0,32.0,4.0,3.0,7.0,7.0,0.0,0.0,0.0
2024-25,Belgium Jupiler,290213.0,H Siquet,23.6,2002-07-09 00:00:00,Belgium,180.0,Club Brugge,21.0,704.0,Defender,6.0849999,6.0,5.0,2.0,0.0,369.0,8.0,23.0,1.0,4.0,97.0,52.0,11.0,7.0,8.0,9.0,6.0,0.0,0.0
2025-26,Belgium Jupiler,290213.0,H Siquet,23.6,2002-07-09 00:00:00,Belgium,180.0,Club Brugge,15.0,549.0,Defender,6.2928,4.0,1.0,0.0,1.0,292.0,16.0,13.0,0.0,5.0,47.0,32.0,2.0,1.0,4.0,4.0,1.0,0.0,0.0
2023-24,England League Two,17997.0,H Smith,56.1,1970-01-01 00:00:00,England,196.0,Sutton Utd,37.0,2980.0,Attacker,7.0785,67.0,32.0,11.0,5.0,890.0,32.0,9.0,1.0,7.0,797.0,458.0,18.0,10.0,49.0,47.0,7.0,2.0,0.0
2024-25,England League Two,17997.0,H Smith,30.7,1995-05-18 00:00:00,England,196.0,Swindon,39.0,3212.0,Attacker,7.16607639,69.0,31.0,15.0,3.0,793.0,17.0,10.0,6.0,6.0,717.0,428.0,24.0,10.0,65.0,66.0,11.0,1.0,0.0
2025-26,England League Two,17997.0,H Smith,30.7,1995-05-18 00:00:00,England,196.0,Swindon,4.0,328.0,Attacker,6.615,6.0,4.0,1.0,0.0,77.0,3.0,2.0,1.0,1.0,69.0,47.0,3.0,1.0,5.0,8.0,2.0,0.0,0.0
2023-24,Germany Bundesliga,14276.0,H Smolcic,56.1,1970-01-01 00:00:00,Croatia,183.0,Ein Frankfurt,11.0,340.0,Defender,6.0428565,3.0,1.0,1.0,0.0,319.0,1.0,7.0,1.0,6.0,42.0,25.0,2.0,2.0,2.0,3.0,0.0,0.0,0.0
2025-26,0,0.0,H Smolcic,0.0,0,0,0.0,Ein Frankfurt,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3377.0
2024-25,England League Two,154817.0,H Sohna,23.6,2002-07-01 00:00:00,England,177.0,Cheltenham,8.0,496.0,Midfielder,6.255,6.0,2.0,0.0,2.0,164.0,7.0,12.0,2.0,6.0,42.0,18.0,1.0,1.0,2.0,3.0,1.0,0.0,0.0
2023-24,Spain La Liga,313651.0,H Sotelo,56.1,1970-01-01 00:00:00,Spain,180.0,Celta Vigo,17.0,720.0,Midfielder,6.261750000000001,6.0,1.0,0.0,1.0,554.0,15.0,20.0,1.0,2.0,86.0,34.0,15.0,9.0,3.0,16.0,1.0,0.0,0.0
2024-25,Spain La Liga,313651.0,H Sotelo,22.1,2003-12-19 00:00:00,Spain,180.0,Celta Vigo,24.0,1256.0,Midfielder,6.50181792,2.0,0.0,0.0,0.0,967.0,19.0,28.0,1.0,5.0,115.0,48.0,17.0,8.0,9.0,19.0,5.0,0.0,10308.0
2025-26,Spain La Liga,313651.0,H Sotelo,22.1,2003-12-19 00:00:00,Spain,180.0,Celta Vigo,13.0,835.0,Midfielder,6.7296,2.0,1.0,0.0,1.0,596.0,17.0,19.0,6.0,12.0,63.0,29.0,2.0,0.0,9.0,18.0,2.0,0.0,11706.0
2023-24,England Championship,20079.0,H Souttar,56.1,1970-01-01 00:00:00,Australia,200.0,Leicester,3.0,98.0,Defender,6.3,0.0,0.0,0.0,0.0,114.0,0.0,1.0,1.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-25,0,0.0,H Souttar,0.0,0,0,0.0,Leicester,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52363.0
2024-25,England Championship,20079.0,H Souttar,27.3,1998-10-22 00:00:00,Australia,200.0,Sheffield Utd,21.0,1768.0,Defender,6.8388566399999995,8.0,2.0,0.0,0.0,1220.0,2.0,23.0,12.0,26.0,152.0,106.0,4.0,4.0,4.0,18.0,4.0,0.0,0.0
2025-26,Portugal Liga I,161945.0,H Sudakov,23.4,2002-09-01 00:00:00,Ukraine,177.0,Benfica,16.0,1197.0,Midfielder,7.0884,20.0,11.0,4.0,1.0,577.0,28.0,11.0,1.0,4.0,122.0,66.0,29.0,20.0,29.0,12.0,2.0,0.0,0.0
2024-25,Germany Bundesliga,28382.0,H Tabakovic,31.6,1994-06-20 00:00:00,Switzerland,196.0,Hoffenheim,22.0,809.0,Attacker,6.201636280000001,21.0,10.0,3.0,1.0,205.0,9.0,3.0,2.0,1.0,130.0,58.0,11.0,3.0,8.0,15.0,0.0,0.0,22599.0
2025-26,0,0.0,H Tabakovic,0.0,0,0,0.0,Hoffenheim,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25662.0
2025-26,Germany Bundesliga,28382.0,H Tabakovic,31.6,1994-06-20 00:00:00,Switzerland,196.0,M'gladbach,18.0,1314.0,Attacker,6.741899999999999,31.0,16.0,9.0,2.0,266.0,9.0,4.0,3.0,0.0,193.0,84.0,14.0,5.0,12.0,28.0,0.0,0.0,0.0
2025-26,Portugal Liga I,62085.0,H Tavares,36.1,1989-12-26 00:00:00,Cape Verde,180.0,Tondela,10.0,316.0,Midfielder,5.994000000000001,0.0,0.0,0.0,0.0,103.0,1.0,9.0,2.0,3.0,37.0,19.0,1.0,0.0,7.0,8.0,1.0,1.0,0.0
2025-26,Belgium Jupiler,268182.0,H Teklab,27.2,1998-11-16 00:00:00,Germany,174.0,OH Leuven,8.0,323.0,Midfielder,6.219,3.0,1.0,1.0,0.0,113.0,9.0,10.0,0.0,1.0,39.0,19.0,6.0,4.0,3.0,4.0,2.0,0.0,0.0
2024-25,Belgium Jupiler,268182.0,H Teklab,27.2,1998-11-16 00:00:00,Germany,174.0,St Gilloise,6.0,261.0,Midfielder,5.886,2.0,1.0,0.0,0.0,108.0,1.0,7.0,0.0,4.0,28.0,12.0,7.0,1.0,1.0,2.0,0.0,0.0,0.0
2024-25,England Championship,30798.0,H TerAvest,28.7,1997-05-20 00:00:00,Netherlands,182.0,Oxford,21.0,992.0,Defender,6.142094800000001,4.0,4.0,1.0,0.0,350.0,3.0,27.0,5.0,13.0,87.0,50.0,5.0,2.0,6.0,10.0,1.0,0.0,0.0
2025-26,England Championship,30798.0,H TerAvest,28.7,1997-05-20 00:00:00,Netherlands,182.0,Oxford,7.0,395.0,Defender,6.003,1.0,0.0,0.0,0.0,144.0,4.0,12.0,0.0,5.0,42.0,23.0,1.0,1.0,2.0,10.0,0.0,0.0,0.0
2023-24,England Premier,17365.0,H Toffolo,56.1,1970-01-01 00:00:00,England,183.0,Nottm Forest,23.0,1454.0,Defender,6.4987824,7.0,5.0,1.0,3.0,446.0,18.0,26.0,13.0,14.0,102.0,54.0,3.0,1.0,2.0,17.0,3.0,0.0,0.0
2024-25,England Premier,17365.0,H Toffolo,30.4,1995-08-19 00:00:00,England,183.0,Nottm Forest,4.0,134.0,Defender,6.3299997,0.0,0.0,0.0,0.0,35.0,0.0,5.0,2.0,2.0,8.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,42744.0
2024-25,France Ligue 1,31057.0,H Traore,25.9,2000-02-16 00:00:00,Cote Divoire,184.0,Auxerre,26.0,2109.0,Midfielder,7.00615377,54.0,29.0,10.0,2.0,578.0,28.0,41.0,0.0,8.0,320.0,127.0,91.0,34.0,40.0,30.0,5.0,0.0,0.0
2025-26,France Ligue 1,31057.0,H Traore,25.9,2000-02-16 00:00:00,Cote Divoire,184.0,Marseille,4.0,238.0,Midfielder,6.057,3.0,2.0,1.0,1.0,83.0,4.0,3.0,1.0,1.0,24.0,9.0,6.0,1.0,3.0,3.0,0.0,0.0,0.0
2023-24,Italy Serie A,31057.0,H Traore,56.1,1970-01-01 00:00:00,Cote Divoire,184.0,Napoli,9.0,384.0,Midfielder,6.0075,8.0,3.0,0.0,0.0,146.0,5.0,3.0,0.0,2.0,35.0,15.0,8.0,4.0,7.0,3.0,1.0,0.0,0.0
2025-26,France Ligue 1,2202.0,H Traore,34.0,1992-01-27 00:00:00,Mali,175.0,Paris FC,11.0,863.0,Defender,6.3438,1.0,0.0,0.0,1.0,456.0,5.0,23.0,1.0,13.0,70.0,40.0,1.0,0.0,3.0,19.0,3.0,0.0,0.0
2023-24,Spain La Liga,2202.0,H Traore,56.1,1970-01-01 00:00:00,Mali,175.0,Sociedad,31.0,2298.0,Defender,6.82461252,15.0,2.0,0.0,2.0,1222.0,29.0,44.0,8.0,25.0,209.0,108.0,25.0,16.0,18.0,32.0,7.0,0.0,0.0
2024-25,Spain La Liga,2202.0,H Traore,34.0,1992-01-27 00:00:00,Mali,175.0,Sociedad,11.0,706.0,Defender,6.24763628,0.0,0.0,0.0,1.0,374.0,3.0,19.0,2.0,9.0,68.0,36.0,10.0,5.0,3.0,12.0,2.0,0.0,47577.0
2025-26,0,0.0,H Traore,0.0,0,0,0.0,Sociedad,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54026.0
2024-25,England League One,138844.0,H Tyrer,24.1,2001-12-06 00:00:00,England,194.0,Blackpool,38.0,3420.0,Goalkeeper,6.9105260500000005,0.0,0.0,0.0,0.0,1368.0,1.0,0.0,0.0,0.0,25.0,19.0,0.0,0.0,12.0,0.0,5.0,0.0,0.0
2025-26,0,0.0,H Tyrer,0.0,0,0,0.0,Everton,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2037.0
2023-24,England Championship,2910.0,H Uijo,56.1,1970-01-01 00:00:00,Korea Republic,185.0,Norwich,17.0,769.0,Attacker,6.058125,18.0,9.0,3.0,1.0,148.0,5.0,2.0,0.0,1.0,50.0,22.0,14.0,9.0,4.0,6.0,1.0,0.0,0.0
2024-25,England Premier,61742.0,H Valdimarsson,24.3,2001-10-13 00:00:00,Iceland,188.0,Brentford,2.0,144.0,Goalkeeper,5.985,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-24,England League One,274550.0,H Vale,56.1,1970-01-01 00:00:00,England,181.0,Bristol Rvs,39.0,2901.0,Midfielder,7.0829482,19.0,11.0,2.0,5.0,1101.0,44.0,91.0,11.0,33.0,397.0,216.0,65.0,30.0,43.0,28.0,3.0,0.0,0.0
2025-26,England Championship,274550.0,H Vale,22.4,2003-09-11 00:00:00,England,181.0,QPR,14.0,683.0,Midfielder,6.2468,8.0,4.0,2.0,1.0,214.0,13.0,7.0,1.0,6.0,65.0,27.0,14.0,3.0,5.0,7.0,1.0,0.0,0.0
